id_cliente,nome_cliente,sobrenome_cliente,email_cliente,telefone_cliente,ramal_cliente,genero_cliente,data_nascimento_cliente,data_cadastro_cliente,endereco_cliente,cidade_cliente,estado_cliente,pais_cliente,origem_cliente
73382742-fce4-4a66-a337-da99223028e2,Yara,Coelho,yara_coelho@hotmail.com,(98) 7873-8575,9602,Feminino,1973-02-09,2022-04-28,40830 Jeremy Brook,São Paulo,São Paulo,Brasil,Web
c493ea38-8f67-421a-9423-48c1d881f0ae,Otavia,Zimmermann,otavia881@yahoo.com,(73) 0122-3950,9133,Feminino,1978-07-04,2022-12-02,895 George Hill Suite 778,Araucária,Paraná,Brasil,Web
3e3b5ca9-bf28-47fc-b112-d58d5ea1c01f,Danilo,Ribeiro,dribeiro668@yahoo.com,(88) 3467-1382,478,Masculino,1988-11-01,2023-04-14,006 Williams Cliff Suite 122,Lábrea,Amazonas,Brasil,App
0d13f20d-7a61-40d7-ae05-65dcd789d1c1,Wendeline,Rodrigues,wendeline.rodrigues@hotmail.com,(82) 2600-9706,87351,Feminino,1999-11-10,2019-07-27,3570 Davis Orchard,Piracicaba,São Paulo,Brasil,App
396b6d50-4bde-414f-aba9-a329afe31f6f,Daniel,Sampaio,daniel241@yahoo.com,(91) 7817-1214,1135,Masculino,1995-10-22,2022-05-09,75054 Jones Plaza,Catolé Do Rocha,Paraíba,Brasil,Indicação
48a7ded1-84cb-4938-b8dd-ee0af45084f0,Leonora,Monteiro,leonora.monteiro555@cliente2214.com,(13) 9098-3874,25054,Feminino,2005-01-27,2018-01-16,46578 Levine Hills,Vacaria,Rio Grande Do Sul,Brasil,App
ed70b855-2c04-4d71-a830-0c145dafae25,Juliana,Krause,juliana.krause@hotmail.com,(81) 8827-8000,586,Feminino,1981-02-19,2024-05-19,8845 Thomas Manor Apt. 156,Rio De Janeiro,Rio De Janeiro,Brasil,Indicação
337548eb-901d-419b-86bd-a2e0f6c19aed,Gustavo,Sampaio,gsampaio158@gmail.com,(86) 7440-7052,null,Não Informado,2001-01-20,2018-08-17,73635 Flowers Crossroad,Chapecó,Santa Catarina,Brasil,Web
a8d3d6fb-ef3a-424b-8a68-4dc0ae079088,Fatima,Dias,fatima_dias@hotmail.com,(79) 0527-7172,0532,Feminino,1992-12-24,2023-05-25,413 Foley Extensions,Belém,Pará,Brasil,Web
376ad68f-4752-4a04-b544-b0def69ff047,Alessandra,Ramos,alessandra.ramos165@1.com,(94) 2394-8288,null,Feminino,1989-11-11,2022-06-05,981 Edward Union,Angical Do Piauí,Piauí,Brasil,App
2c62b52d-e93b-4690-8b8a-44954d84ab77,Xavier,Luz,xavier.luz@yahoo.com,(11) 8844-7193,0890,Masculino,1996-11-11,2021-08-31,37626 Richard Mill Suite 718,Curitiba,Paraná,Brasil,Web
28079cfd-5f27-40d9-bb7b-ee1980e2d888,Samuel,Estrada,samuel_estrada@gmail.com,(85) 2339-8206,103,Masculino,2005-03-18,2023-05-10,089 Mcclain Route Apt. 648,Florianópolis,Santa Catarina,Brasil,App
fe26aad4-0b66-423c-8362-da23be4a121d,Claudia,Ramos,claudia.ramos@hotmail.com,(69) 1355-2071,47334,Feminino,1980-10-26,2021-12-18,0383 Russell Stream,São Luís,Maranhão,Brasil,Web
28a74fcb-ec2f-4d64-a028-5e89f14dc671,Zenon,Yokoyama,zyokoyama213@yahoo.com,(14) 9535-2688,952,Masculino,1980-04-27,2021-10-03,909 Darrell Trace,Umbaúba,Sergipe,Brasil,Web
a1a9b0bf-1677-4310-838b-de757d952f17,Veronica,Pires,veronica.pires@gmail.com,(84) 5604-2770,188,Feminino,2006-08-02,2022-09-28,813 Jenna Avenue,São Paulo,São Paulo,Brasil,Web
80502589-ab99-4228-bf20-0e4fec8200a0,Claudia,Zimmermann,claudia.zimmermann710@hotmail.com,(21) 7896-0697,null,Feminino,2003-05-02,2023-10-15,018 Jesse Plaza,Itapetinga,Bahia,Brasil,App
0265675e-6409-467c-a466-9f0e34efc829,Mirella,Evangelista,mirella.evangelista515@gmail.com,(91) 6172-7555,723,Feminino,1988-11-10,2019-07-08,422 Linda Shoals Apt. 926,Piracanjuba,Goiás,Brasil,Web
144ee335-dad8-4943-877d-bfd03535fb4f,Hannah,Sampaio,hsampaio263@yahoo.com,(82) 8412-1808,87863,Feminino,1988-10-31,2023-08-06,185 Morgan Spurs,Caxias Do Sul,Rio Grande Do Sul,Brasil,Web
2247ea42-1392-4e2b-8e2c-11f621c59a4b,Yasmin,Sampaio,ysampaio688@1.com,(74) 7475-0231,419,Feminino,1984-03-27,2021-12-15,76580 Cox Rapid Suite 403,Ribeirão Preto,São Paulo,Brasil,Web
57fe89d7-4774-4b07-a065-d09d35b9d692,Sergio,Valente,sergio.valente@hotmail.com,(85) 7611-0973,84701,Masculino,1981-06-21,2020-08-20,31229 David Camp Apt. 567,Bragança Paulista,São Paulo,Brasil,Indicação
6b9e8f6b-6cfd-4fec-8db9-8650542d0e59,Diego,Wanderley,diego.wanderley@yahoo.com,(83) 4855-2340,856,Masculino,1976-01-15,2019-01-31,0804 Vasquez Way Apt. 647,Aracaju,Sergipe,Brasil,Web
a5836936-4dc3-4ad7-ae69-40e62cb11b4e,Jefferson,Carvalho,jcarvalho293@gmail.com,(85) 9601-5762,7296,Masculino,1990-10-03,2021-01-13,3943 Luna Corner,Americana,São Paulo,Brasil,App
8e4b2433-0d1d-49cc-a5bd-5f8f2353d80e,Wendell,Moreira,wendell_moreira@gmail.com,(85) 4981-1397,null,Masculino,1988-09-09,2021-12-06,98048 Connie Inlet,Lagoa Do Piauí,Piauí,Brasil,Indicação
035e05f3-7a5b-4fc8-9c1c-1ecb3212ebc8,Paloma,Araújo,paraujo343@gmail.com,(86) 8202-7289,859,Feminino,1992-12-12,2018-12-19,829 Keller Point Suite 663,Belo Horizonte,Minas Gerais,Brasil,Web
63dd644a-e4f9-4116-be6c-7b0268dec217,Sabrina,Cavalcanti,scavalcanti963@gmail.com,(85) 3253-2681,745,Feminino,1994-10-31,2023-09-11,77029 Spence Meadow,Belo Horizonte,Minas Gerais,Brasil,Indicação
055f39e3-e0d3-443c-b320-2b9643f8fafc,Soraya,Freitas,sfreitas418@hotmail.com,(84) 2807-3374,621,Feminino,2001-06-03,2021-10-31,694 Jackson Valleys,Bom Retiro,Santa Catarina,Brasil,Indicação
02f33e41-4e23-4937-9196-b83f79c72488,Walquiria,Rocha,wrocha208@hotmail.com,(79) 0328-9741,95163,Feminino,1995-03-28,2018-08-24,99813 Spencer Pine,Rio De Janeiro,Rio De Janeiro,Brasil,Web
2d284508-f1be-4101-9ac0-bccded3cce0c,Sandra,Ortiz,sandra.ortiz860@yahoo.com,(69) 5071-1004,null,Feminino,2005-11-06,2019-06-30,67443 Jones Road,Almirante Tamandaré,Paraná,Brasil,Web
a8b895a5-efca-4952-a774-70d5ea2f53e7,Luciana,Yunes,lyunes838@gmail.com,(99) 0974-9237,null,Feminino,1977-10-15,2018-08-13,45913 Hancock Burgs Apt. 082,Mesquita,Rio De Janeiro,Brasil,Web
a331f914-4e86-4811-9548-8e0fe1d07e33,Tatiana,Prado,tprado128@yahoo.com,(83) 2051-3158,597,Feminino,1992-08-31,2019-01-15,790 Black Cliffs,Nova Friburgo,Rio De Janeiro,Brasil,App
e1cf9a3e-ee68-47a7-a87d-5c2fb1648e6a,Gilberto,Souza,gilberto266@hotmail.com,(77) 0854-2233,null,Masculino,1982-05-29,2018-06-09,20869 Angela Fords Suite 509,Curitiba,Paraná,Brasil,Web
0d7ef080-dd93-412f-95f4-4f46b13c9032,Joana,Yokoyama,joana.yokoyama425@gmail.com,(63) 0602-2144,63034,Feminino,1989-02-09,2022-02-27,5660 Johnson Glens Apt. 753,São Paulo,São Paulo,Brasil,Web
12e8a8a8-6ff3-4cd6-982e-ee0051c73146,Elias,Xerez,elias.xerez430@gmail.com,(82) 1016-6582,72029,Masculino,1990-05-15,2023-04-18,850 Joyce River Suite 229,São Paulo,Piracicaba,Brasil,Indicação
40783e52-5751-4cc0-9c62-e0229c677d28,Zelinda,Krause,zelinda301@yahoo.com,(12) 7275-7569,3817,Feminino,1993-06-13,2018-02-22,6603 Henderson Turnpike,Cabo De Santo Agostinho,Pernambuco,Brasil,App
d91838ff-3919-45be-b81f-1e93c58f3538,Patricia,Zampieri,pzampieri983@hotmail.com,(95) 5278-6576,null,Feminino,1993-06-19,2023-02-07,994 Castaneda Grove,Agudo,Rio Grande Do Sul,Brasil,App
f22b5b17-19a2-46dd-8994-8d850ff34a90,Fernanda,Zimmermann,fernanda_zimmermann@yahoo.com,(73) 9231-3373,null,Feminino,1999-09-03,2018-12-25,348 Phillips Mountains Apt. 947,Criciúma,Santa Catarina,Brasil,Web
31233320-39ea-4d8a-b82b-580c424b119a,Nadia,Estrada,nadia_estrada@hotmail.com,(88) 2007-7392,0071,Feminino,2000-04-09,2018-03-18,090 Brown Springs Apt. 381,Bom Jardim,Rio De Janeiro,Brasil,Web
f95cb802-ccdc-474a-8a6f-a17bb62dd712,Gustavo,Ulhoa,gustavo_ulhoa@hotmail.com,(86) 3225-1169,66316,Masculino,1985-02-26,2023-10-02,08988 Brenda Shoal Suite 177,Santo André,São Paulo,Brasil,Web
b123bd32-4d76-412c-ba78-75c87569c869,Carolina,Maciel,carolina.maciel710@yahoo.com,(92) 2155-6927,1840,Feminino,2005-09-11,2021-08-23,649 Anthony Run Apt. 693,São Vicente,São Paulo,Brasil,Web
dcf7dc1b-2359-46ef-b735-f91c357a3f1d,Giovana,Domingues,gdomingues978@hotmail.com,(81) 4813-7280,null,Feminino,1977-01-09,2022-11-24,0188 Morris Lodge,Taguatinga,Tocantins,Brasil,App
3ba73757-e726-49c5-b38d-4fd2702f6a44,Kelly,Guimarães,kelly.guimaraes465@gmail.com,(97) 9025-7733,null,Feminino,1987-01-25,2019-11-21,43665 Kyle Plaza,Paramirim,Bahia,Brasil,Web
ab5ce8cc-aad8-4b02-8b97-b7466a9b6914,Denise,Nogueira,denise.nogueira390@1.com,(11) 8984-9375,null,Feminino,1972-10-29,2020-01-22,873 Johnson Squares,Divinópolis,Minas Gerais,Brasil,App
30f0d946-421a-4b7d-9e4c-3140dcd982ee,Juliana,Araújo,juliana.araujo@gmail.com,(85) 9231-7390,0561,Feminino,1991-01-15,2022-04-29,6444 Jonathan Ridge,Santa Rita Do Passa Quatro,São Paulo,Brasil,App
cf35a1d9-3a1d-4e24-9a9f-472c64ac502d,Ricardo,Wanderley,ricardo.wanderley@yahoo.com,(91) 0830-7149,null,Masculino,1983-10-27,2022-10-18,758 Alicia Squares,Rio Grande Do Sul,Porto Alegre,Brasil,Indicação
adc1c642-4710-49ec-9e40-56b56fded3c1,João,Rezende,jrezende833@gmail.com,(89) 4252-8896,null,Masculino,1987-12-07,2020-04-27,756 Michael Courts Apt. 259,São Luís,Maranhão,Brasil,App
0f7383cb-3423-4090-8a93-bce75e7a9548,Eduardo,Cavalcanti,eduardo.cavalcanti805@yahoo.com,(92) 6690-3542,857,Masculino,2002-01-20,2020-02-02,2961 Denise Mill,Três Lagoas,Mato Grosso Do Sul,Brasil,Web
3b0924f5-2f45-4ab3-add5-843a065ddcbb,Gisele,Ribeiro,gisele.ribeiro735@yahoo.com,(89) 7387-3428,906,Feminino,1998-01-28,2020-10-04,3632 Alexandria Run Suite 147,Mutum,Minas Gerais,Brasil,Web
24fc510a-f4e0-42b1-bedb-9e7b1aab5c65,Elias,Coutinho,ecoutinho373@hotmail.com,(91) 0504-4659,null,Masculino,1977-10-04,2021-07-02,0069 Williams Divide Apt. 357,Colina,São Paulo,Brasil,App
1db29ee5-e8aa-4e4f-8af9-3d7237f028df,Gabriela,Araújo,gabriela851@yahoo.com,(86) 4734-8172,47305,Feminino,1981-07-12,2020-06-19,65145 Shawn Lane Apt. 745,Rondon Do Pará,Pará,Brasil,Web
7af45900-2773-4f4d-ac6d-65838706af54,Beto,Amorim,beto451@yahoo.com,(85) 1753-3911,658,Masculino,1988-07-18,2019-05-17,77684 Lewis Vista Suite 268,Uberlândia,Minas Gerais,Brasil,Web
35f135aa-0620-494d-8dcd-34f4970d6f78,Lindomar,Fernandes,lindomar_fernandes@yahoo.com,(92) 5924-5825,3554,Masculino,1958-09-09,2021-03-16,43900 Candice Haven Suite 866,Paraíso Do Tocantins,Tocantins,Brasil,Web
010d3006-70b0-4a9f-a0e5-32b2857eaf3a,Giovani,Nascimento,giovani.nascimento505@hotmail.com,(94) 8785-8426,27214,Masculino,1985-04-13,2020-12-16,492 Smith Ports,São Gonçalo,Rio De Janeiro,Brasil,App
75a3e2aa-50f6-43a5-9f90-d3be583cd40c,Leonora,Maciel,leonora_maciel@hotmail.com,(67) 4451-2303,29161,Feminino,1999-10-22,2020-09-05,9989 Nicole Street Suite 562,Louveira,São Paulo,Brasil,App
f3a7f4e3-1367-4e93-b54a-610966e61b73,Emanuel,Ferreira,emanuel.ferreira@1.com.br,(86) 3144-4983,4306,Masculino,1983-09-01,2020-12-28,75531 Peterson Field Apt. 200,São Caitano,Pernambuco,Brasil,Web
fb9e2b46-9da4-447a-ab78-426621f5377c,Sheila,Godoy,sheila.godoy@gmail.com,(16) 9699-8254,null,Feminino,1950-07-27,2022-04-09,834 Timothy Loaf,Viana,Maranhão,Brasil,App
8b5912d7-be96-44ca-8ddb-73dd28223aeb,Miguel,Estrada,miguel441@gmail.com,(91) 8593-7281,1567,Masculino,2001-07-24,2021-11-02,361 Lopez Corners,São Paulo,São Paulo,Brasil,Indicação
d9cbdd09-f2e0-428f-9a74-28bd7b990750,Laura,Evangelista,laura.evangelista155@hotmail.com,(96) 4791-5908,964,Feminino,1992-10-15,2021-10-29,151 Eric Mount,Votuporanga,São Paulo,Brasil,Web
2a59f3ba-8c2e-4a1b-a77b-52483f3d60f1,Juliana,Godoy,jgodoy898@gmail.com,(99) 4259-5773,34910,Feminino,1976-03-12,2024-05-15,9401 Martinez Street Suite 771,Governador Valadares,Minas Gerais,Brasil,App
2e830aa7-9a6b-496a-8b69-f26ca27fb148,Adriano,Garcia,adriano.garcia730@hotmail.com,(86) 6606-2390,null,Masculino,1979-12-04,2020-05-09,4992 Judith Fork Apt. 231,Rio Verde,Goiás,Brasil,Indicação
570b7817-b011-4b7b-9e94-a9be23f8011b,Joana,Nascimento,joana.nascimento@gmail.com,(74) 3073-1752,7459,Feminino,1979-10-11,2021-03-15,241 Hawkins Haven Suite 364,Salvador,Bahia,Brasil,Web
75f63d84-43ce-4d84-ad81-9d9c39bd4458,Xisto,Ulhoa,xisto271@yahoo.com,(79) 9141-4157,null,Masculino,1987-06-17,2018-02-17,15579 Wright Village,Ilhéus,Bahia,Brasil,App
e1f239c5-37c5-4118-9ceb-ea08ff4ae86a,Xavier,Xavier,xavier_xavier@gmail.com,(75) 8912-0701,null,Masculino,2005-06-30,2020-07-21,47163 Jennifer Pass,Rio De Janeiro,Rio De Janeiro,Brasil,Web
2e01c59c-e2f7-4750-be44-aaf02bd0a463,Gilberto,Nagata,gnagata988@hotmail.com,(77) 3350-6351,122,Masculino,1984-11-12,2018-12-01,89933 Richardson Green Suite 372,Novo Gama,Goiás,Brasil,Indicação
3b96bdb5-9937-44aa-9c66-8239357e253b,Isadora,Guerra,isadora.guerra900@hotmail.com,(96) 2825-9267,null,Feminino,1981-01-12,2019-01-01,6752 Ann Dale Suite 430,Ribeirão,Pernambuco,Brasil,Web
709c2327-6fba-4ba5-b50f-f02583d98f42,Urania,Macedo,umacedo288@yahoo.com,(97) 3855-4693,null,Feminino,2003-11-28,2018-01-29,6356 Erin Loop Apt. 147,São Gonçalo Do Sapucaí,Minas Gerais,Brasil,Web
ea1e4614-9711-402a-9821-c8beb06ce050,Hector,Torres,hector486@hotmail.com,(85) 6136-6750,2749,Masculino,1985-09-21,2021-11-02,65235 White Streets Apt. 084,Hortolândia,São Paulo,Brasil,Web
95927fec-9dec-47e2-87ce-6e382909f127,Alessandra,Dias,alessandra.dias@gmail.com,(91) 7502-8295,9111,Feminino,2000-11-06,2024-01-02,496 Boyd Shoals Apt. 311,Itambacuri,Minas Gerais,Brasil,Web
6902a532-2752-4950-9317-20424fde5e4b,Gerson,Freitas,gerson606@yahoo.com,(13) 7287-7728,9083,Masculino,1990-09-30,2019-05-01,00894 David Locks Suite 053,Curitiba,Paraná,Brasil,Web
3be530a2-6329-49f4-93c0-04f421c2b6d1,Felipe,Fernandes,felipe.fernandes@gmail.com,(88) 6396-1027,878,Masculino,2018-02-06,2019-05-25,518 Kathleen Ridge,São Bernardo Do Campo,São Paulo,Brasil,App
3a9c9c94-3186-4515-a5b3-f3f38a4eadd4,Quezia,Pacheco,qpacheco393@yahoo.com,(75) 4707-2812,527,Feminino,2018-02-21,2019-08-22,2723 John Squares Suite 599,Santo Ângelo,Rio Grande Do Sul,Brasil,Indicação
ea46895b-b5fb-4a34-ad7b-0d742ec38992,Lindomar,Monteiro,lindomar281@hotmail.com,(77) 3213-7455,30942,Masculino,1984-03-08,2020-04-18,03222 Kevin Summit,Brejo Grande Do Araguaia,Pará,Brasil,Web
f7aa345c-3e53-4d45-95c7-f1dd898affd4,Adriana,Tavares,adriana131@gmail.com,(81) 4660-5804,507,Feminino,1997-11-29,2019-05-04,5917 Jennifer Crossroad Apt. 033,Fortaleza,Ceará,Brasil,Web
2fb63332-62d4-434a-90cb-fa491fea6f06,Xavier,Lima,xavier936@hotmail.com,(82) 1096-1465,null,Masculino,1982-09-16,2018-06-03,6545 Shannon Parks Apt. 017,Araras,São Paulo,Brasil,App
08e9af2b-6e8b-42f4-8e29-d7b5078e84e5,Emanuel,Borges,emanuel.borges360@yahoo.com,(74) 1057-2325,785,Masculino,1981-08-11,2023-06-27,001 Zachary Drives,São Jerônimo Da Serra,Paraná,Brasil,App
ca60b98f-3f96-4c3b-9303-b94584d5c037,Sabrina,Hadad,sabrina.hadad@hotmail.com,(97) 6637-8797,9730,Feminino,2004-07-20,2018-08-09,298 Ray Squares,Estância,Sergipe,Brasil,Web
3e70046c-a93c-4a2f-84af-6854b0791433,Bernardo,Campos,bernardo.campos705@hotmail.com,(84) 4184-2035,74372,Masculino,2004-04-11,2019-03-23,69890 Scott Mountains Apt. 478,Jaraguá,Goiás,Brasil,Web
e1dcf43e-41f8-4ddf-a714-b7cdabc81ba9,Larissa,Torres,larissa.torres145@yahoo.com,(84) 4493-3710,null,Feminino,1996-12-07,2021-01-09,641 Carla Forge Apt. 806,Pato Branco,Paraná,Brasil,Web
7b652fe2-c341-47a7-9830-0d4f3c726c03,Ingrid,Lima,ingrid.lima800@gmail.com,(86) 4551-3987,null,Feminino,2001-08-27,2018-09-28,2804 Robert Station,Quatis,Rio De Janeiro,Brasil,App
dc062fe1-eb6d-4e6c-a900-966c90977d46,Ingrid,Monteiro,ingrid.monteiro345@gmail.com,(88) 2274-0919,405,Feminino,1980-09-19,2020-08-17,3747 Walsh Valleys,Salvador,Bahia,Brasil,Web
03551613-196d-4b06-989a-b0319979a860,Francielly,Orozco,francielly_orozco@gmail.com,(86) 0067-6661,null,Feminino,1960-05-20,2019-01-04,717 Mcintosh Field Apt. 057,Santos Dumont,Minas Gerais,Brasil,App
2e8fdad3-fe53-4d50-bcd5-07978444f90f,Adriano,Hora,adriano376@gmail.com,(97) 2570-9594,null,Masculino,2004-05-17,2024-05-14,9464 Daniel Plaza Suite 705,Martinópole,Ceará,Brasil,Indicação
c1f43f64-92a4-4516-9ab2-802b0cb7c0d9,Kevin,Duarte,kevin.duarte@1.com.br,(81) 4133-8506,945,Masculino,1993-10-13,2018-12-29,690 MICHAEL UNIONS,Paraíba Do Sul,Rio De Janeiro,Brasil,Web
4ed06ea8-7d8a-4fe2-9a32-2a3f7da33e20,Gabriela,Zampieri,gabriela_zampieri@hotmail.com,(84) 0694-0694,null,Feminino,1977-04-19,2019-05-04,2931 Booth Throughway Suite 893,Porto Feliz,São Paulo,Brasil,Web
ccfd75a3-5e60-45db-afce-dabebe1b7614,Leonardo,Krause,lkrause658@hotmail.com,(61) 0800-6101,null,Masculino,1998-04-28,2023-04-29,354 Nguyen Lane Apt. 273,Goiás,Valparaíso De Goiás,Brasil,Web
ea417e53-ff50-4a73-9104-060fe3c03889,Cristina,Cavalcanti,cristina851@gmail.com,(38) 9979-8977,36398,Feminino,1996-06-17,2018-12-07,4471 Andrea Locks Suite 577,Alegre,Espírito Santo,Brasil,Web
d4c78a88-db60-49ef-b7be-7412442e8c1d,Larissa,Drummond,larissa.drummond550@hotmail.com,(73) 8001-1263,null,Feminino,2002-11-22,2021-12-25,340 Bradley Alley Suite 595,Porto Velho,Rondônia,Brasil,Web
5a449945-5304-4727-bc3a-111791639a5b,Elisa,Bessa,elisa_bessa@gmail.com,(21) 8986-8375,null,Feminino,1995-03-28,2021-09-14,206 Misty Run Suite 688,Valença,Rio De Janeiro,Brasil,Web
f0088b3c-a5a0-4b2f-b45f-2157dfb37a0e,Gisele,Oliveira,gisele706@gmail.com,(85) 5484-1295,null,Feminino,1972-08-02,2023-06-06,93154 Ponce Throughway Suite 075,Itaueira,Piauí,Brasil,Web
ec3945f4-d3e8-471a-88cf-f78962f83f8c,Isabela,Imperatore,isabela.imperatore@hotmail.com,(77) 8538-0227,null,Feminino,2001-06-18,2024-05-06,0191 Patterson Motorway,Água Fria,Bahia,Brasil,Indicação
b361e64f-51e4-4016-bcf0-b2d36ce5383f,Kelly,Yokoyama,kelly_yokoyama@gmail.com,(67) 1301-6283,null,Feminino,1990-01-04,2022-04-18,09553 Howard Park,Natal,Rio Grande Do Norte,Brasil,Web
935a9d09-626e-42fd-b840-b08d5aa7cf4a,Leonardo,Viana,leonardo.viana530@gmail.com,(15) 7198-9727,null,Masculino,1989-05-20,2020-07-25,7539 Walker Views Suite 083,Coronel Fabriciano,Minas Gerais,Brasil,App
53eed760-a4ab-4d21-a570-330f88e8e219,Lucas,Rodrigues,lucas_rodrigues@gmail.com,(12) 6938-1879,195,Masculino,1998-09-15,2018-05-14,98503 Woods Ville,Pará,Uruará,Brasil,App
7aab1378-35af-4fb3-b3ac-2921b4eaee8a,Flavia,Nunes,fnunes403@gmail.com,(92) 4685-7504,82972,Feminino,1978-05-02,2022-06-04,2882 Michelle Cape Suite 754,Limoeiro De Anadia,Alagoas,Brasil,Web
fc256b70-a7bb-4ca5-a10f-df08c7c38d5e,Mariana,Esteves,mariana.esteves@gmail.com,(91) 9721-1638,null,Feminino,2005-10-29,2023-04-28,731 Michael Brooks Suite 884,Bahia,Amargosa,Brasil,App
ac6fdfb6-a2b0-40cd-bcc0-433a0dcbf5b0,Quirina,Garcia,quirina.garcia535@hotmail.com,(96) 7594-2554,1523,Feminino,1988-08-10,2019-04-20,225 Padilla Corner,Reserva,Paraná,Brasil,Web
ac8866b4-3a3d-4cb8-889b-4c0e29a4c1ad,Leonora,Junqueira,leonora_junqueira@gmail.com,(71) 7103-0143,null,Feminino,1981-01-22,2022-08-03,73753 Maddox Cape,Arapongas,Paraná,Brasil,Indicação
20d3f65b-8604-4a0a-a34e-89ab7c91479e,Paulo,Esteves,paulo676@yahoo.com,(96) 7319-8061,null,Masculino,1982-04-24,2021-11-24,368 Steven Union Apt. 169,Chalé,Minas Gerais,Brasil,Web
469c90b6-54ee-421a-b47c-18bd9b57d53e,Larissa,Quintanilha,larissa.quintanilha@hotmail.com,(11) 5668-2667,4061,Feminino,2001-03-25,2019-01-12,671 Victoria Glens,Araguatins,Tocantins,Brasil,Web
b8741dd3-a806-45fe-9d49-b0d90d6ce644,Larissa,Gomes,larissa446@hotmail.com,(93) 9145-4487,722,Feminino,1984-10-26,2022-02-13,202 Johnson Common Apt. 681,Salvador,Bahia,Brasil,App
f8559b56-45b7-4600-b7a3-e96739504383,Nicolas,Yamamoto,nicolas_yamamoto@yahoo.com,(14) 3916-7791,5993,Masculino,1970-01-24,2019-02-04,258 Rogers Meadows Suite 165,São Félix Do Xingu,Pará,Brasil,App
a1c1ab8a-8c4f-40fb-9ccd-d714a4231cf8,Noemi,Horta,noemi.horta710@hotmail.com,(13) 4798-7357,0941,Feminino,1996-10-27,2019-07-14,6851 Taylor Village Apt. 467,São Luís,Maranhão,Brasil,Web
592a1931-87d6-4d9d-8e6f-aa4d54b6d11c,Bianca,Silva,bsilva608@hotmail.com,(95) 7226-6846,882,Feminino,1982-12-13,2022-04-08,858 Jody Views Suite 986,Várzea Da Palma,Minas Gerais,Brasil,Indicação
20a93731-b8af-459b-8db7-0a35e4884b5e,Caio,Macedo,caio_macedo@yahoo.com,(14) 6897-9217,49591,Masculino,1993-01-30,2022-06-07,474 Kimberly Drives,Salvador,Bahia,Brasil,Web
6033b78c-a3e1-4c07-aad7-ab7aa7f211f1,Ezequiel,Figueiredo,efigueiredo533@gmail.com,(75) 2225-5248,115,Masculino,1999-09-22,2020-03-13,3391 GOULD TUNNEL,Maricá,Rio De Janeiro,Brasil,Web
5a3b6859-6f90-481a-958e-e7ef8f4a5b23,Ariane,Kuhn,ariane.kuhn@yahoo.com,(71) 0098-1404,9349,Feminino,1975-12-24,2018-03-20,4652 Brown Shoals Suite 656,Tangará Da Serra,Mato Grosso,Brasil,App
5fa7539f-ff50-4a3a-9436-d4c16eaba634,Cintia,Yokoyama,cintia.yokoyama555@hotmail.com,(93) 4754-8138,null,Feminino,1973-08-31,2020-02-22,80156 Madeline Garden,Franca,São Paulo,Brasil,Web
96f7f6f9-22ea-4290-8816-5e3d1af123bc,Xavier,Yamamoto,xavier966@hotmail.com,(82) 6913-8119,null,Não Informado,1999-02-05,2019-03-05,56681 Henry Camp Suite 798,Guarulhos,São Paulo,Brasil,Web
26a78d6d-e150-4c00-821a-ef070734cf39,Giovana,Macedo,giovana.macedo300@gmail.com,(73) 6205-0483,null,Feminino,1975-10-29,2018-05-14,9613 Martinez Crossroad,São Paulo,São Paulo,Brasil,App
6b32c09e-e2e7-4de2-87bd-e724d32b6283,Vanessa,Pereira,vanessa641@hotmail.com,(69) 5141-8052,1112,Feminino,1983-01-15,2024-06-24,48932 Silva Squares,Osasco,São Paulo,Brasil,App
975230c2-b7f6-472a-bf67-95e65b98b594,Daniela,Dias,daniela736@hotmail.com,(82) 5065-1171,67764,Feminino,1961-07-24,2023-06-04,99697 Anthony Turnpike,Sumidouro,Rio De Janeiro,Brasil,Web
84f14892-b5f7-4c28-a795-fe22801bdbb3,Heloisa,Gomes,heloisa.gomes@gmail.com,(88) 9440-3195,026,Feminino,1981-06-15,2021-09-13,867 Jerry Pike,São Paulo,São Paulo,Brasil,Web
345f1dab-3329-468d-9a4f-32fe930160c6,Claudia,Iglesias,ciglesias428@yahoo.com,(84) 2830-8732,202,Feminino,1995-05-23,2022-07-21,53434 Cook Garden,Santo André,São Paulo,Brasil,App
039eed70-ac2b-49ba-8653-ac80e3b7cb85,Beatriz,Oliveira,beatriz.oliveira850@hotmail.com,(31) 0798-8878,null,Feminino,1996-08-30,2021-02-17,9266 Young Rest,Osasco,São Paulo,Brasil,Web
83af5628-8432-44d9-93f1-41d9120e3af9,Xavier,Maciel,xavier_maciel@1.com.br,(95) 9310-8948,16561,Masculino,2006-02-23,2022-12-26,4325 Fuller Skyway,São Luís,Maranhão,Brasil,Indicação
323399d1-de95-4519-9648-34f051446149,Quezia,Duarte,quezia_duarte@gmail.com,(85) 8484-5224,3543,Feminino,1977-08-12,2019-11-29,223 Miller Well,Tangará Da Serra,Mato Grosso,Brasil,Indicação
470af434-e2cd-4de6-a9ca-6bdef129b139,Jade,Costa,jade.costa260@gmail.com,(16) 7758-0949,1315,Feminino,1978-07-29,2023-08-18,03450 John Track Apt. 805,Fortaleza,Ceará,Brasil,Web
